user_id,sex,bdate,city
424232419,1,,Павловский Посад
424936110,2,24.4.1990,Вуктыл
425583390,1,3.3,Калининград
426376408,1,24.4,Верещагино
426417595,2,20.10,Unknown
427465611,1,6.1.1975,Москва
427531884,1,14.4,Unknown
428488131,1,,Unknown
428841089,1,6.5.1967,Unknown
429012398,1,,Unknown
429995553,2,1.7.1980,Норильск
431727039,1,24.1.1972,Unknown
431866167,2,15.2.1972,Магнитогорск
432121716,1,8.5.1958,Кемерово
432308871,1,,Симферополь
433950811,1,,Unknown
434748527,1,24.6.1972,Unknown
435162086,1,,Москва
435858332,1,15.2,Омск
436045347,2,,Unknown
436094157,2,17.7.1985,Санкт-Петербург
436289733,1,,Unknown
436462152,2,,Warszawa
436813959,1,24.8.1956,Ростов-на-Дону
437458503,1,,Unknown
437836483,2,,Unknown
438159876,2,2.5.1993,Курган
438299612,1,,Unknown
438445395,1,16.11.1962,Тирасполь
438562485,2,,Unknown
439222809,2,,Unknown
439639661,1,,Новороссийск
440156951,1,,Unknown
441149222,2,20.1.1982,Unknown
441326534,1,19.9,Unknown
441958727,2,,Unknown
442944281,2,10.12,Санкт-Петербург
443245112,1,4.5.1960,Unknown
444644371,1,16.11.1970,Ижевск
445532492,2,1.1.1901,Unknown
445567850,2,25.7,Unknown
445676222,1,24.1.1968,Unknown
445745128,2,14.10.1995,Unknown
446234216,1,5.8.1979,Unknown
446544993,2,14.1.1976,Unknown
447015394,1,,Unknown
447211352,2,,Крымск
448867764,1,21.3.1991,Киров
449185000,2,10.12.1962,Краснодар
449692509,2,12.8,Казань
449796597,2,1.1.1991,Unknown
450025964,2,,Москва
450521421,1,14.11.1970,Ухта
450908685,2,15.6.1955,Пенза
451766268,2,,Unknown
451871561,1,,Астана
452184757,1,17.5,Челябинск
452406119,2,18.7,Саратов
452554500,1,,Unknown
453809748,1,,Unknown
454168222,1,16.12.1960,Нижний Новгород
454361600,2,,Санкт-Петербург
454389832,1,,Los Angeles
455790498,1,9.2,Unknown
456594395,1,11.11.1976,Сочи
456654854,1,19.12.1955,Unknown
457692875,1,25.4.1977,Комсомольск-на-Амуре
458869773,2,1.1.1997,Unknown
459280236,1,20.9,Саратов
459394682,2,14.6.1972,Самара
459426258,1,7.12.1966,Комсомольск-на-Амуре
460406633,2,,Unknown
460942503,1,,Unknown
461344732,1,24.7,Ростов-на-Дону
462081683,2,31.8.1996,Unknown
463897902,1,11.7.1973,Unknown
463953338,2,27.12.1965,Unknown
464328214,2,,Москва
464774437,2,11.2.1983,Кузнецк
464819394,1,2.10,Санкт-Петербург
466352778,2,7.7.1984,Unknown
466819347,1,24.6.1959,Кушеево
467062191,2,30.7,Рубцовск
467398771,2,,Владивосток
467772016,1,13.5.1972,Unknown
467881930,2,,Киров
468344781,1,,Unknown
468453536,2,11.9.1965,Unknown
468713101,1,,Unknown
469783295,1,18.12.1974,Unknown
469792502,1,13.5.1960,Волгоград
470910604,1,,Москва
472958508,2,25.4.1973,Unknown
472980324,1,31.3,Санкт-Петербург
473399812,1,,Химки
476224486,1,16.1,Тоншаево
476355546,1,14.4.1965,Unknown
476551542,2,,Unknown
476746175,2,22.1,Unknown
477340034,1,20.7,Тбилиси
477752048,2,,Unknown
478195514,1,6.3,Архангельск
480140046,1,19.9.1962,Unknown
480590838,1,,Вязники
480663447,1,16.7,Иркутск
481225785,1,30.11.1976,Дубовское
481306637,1,3.10.1977,Новополоцк
482126958,2,,Unknown
482718835,2,,Unknown
483212450,2,10.6.1984,Unknown
484913014,1,23.1,Москва
485591586,1,16.3.1981,Unknown
486216894,1,22.2.1966,Елец
487476373,1,,Unknown
487973716,1,20.7,Unknown
488245302,1,,Unknown
488246181,2,,Симферополь
490599945,2,9.5.1945,Unknown
491628864,2,,Москва
492002495,1,4.12.1981,Unknown
492676647,2,5.3.1937,Ришон ЛеЦион
494011140,1,2.1.1988,Unknown
496110603,1,20.8,Unknown
496124856,1,,Unknown
497722912,1,,Unknown
497778669,1,10.7.1992,Норильск
497924887,1,21.9.1969,Unknown
498241181,2,1.12.1988,Москва
499157795,1,19.6.1965,Unknown
499353450,1,10.6,Пенза
500253612,1,4.6.1965,Unknown
500508354,2,18.8,Коломна
500600217,1,27.7,Уфа
501294472,1,10.2.1967,Unknown
501612987,1,15.5.1978,Unknown
503405828,1,17.10.1999,Telluride
504088581,2,5.7.1902,Unknown
504581640,1,,Уфа
505365194,1,13.6,Челябинск
505607622,2,14.6.2005,Unknown
506884606,2,11.4.1995,Unknown
507158208,1,22.10,Unknown
507462932,1,,Омск
509580088,1,,Москва
509666019,2,30.9,Севастополь
509747589,2,16.2.1994,Москва
510344002,1,3.6.1970,Unknown
511019689,1,17.2.1977,Unknown
511067606,1,8.7,Тамбов
512202354,1,15.11.1966,Unknown
512399125,1,19.11,Черногорск
514045614,1,,Unknown
514055020,1,6.2.1973,Unknown
514777594,2,25.2.1996,Unknown
515370145,1,9.4,Энгельс
516656728,2,,Unknown
516807889,2,25.1.1983,Трехгорный
517258659,1,28.3.1952,Unknown
517493292,1,15.4.1982,Unknown
518492283,2,4.2.1980,Unknown
519423792,1,17.9.1980,Unknown
519733549,2,,Unknown
519838172,1,25.1.2004,Краснодар
519992849,1,,Unknown
520182817,2,4.5.1960,Darkhan
520729261,2,,Белгород
521455178,2,6.3.1977,Баку
521691297,1,26.8,Cournon-d'Auvergne
521762263,2,30.3.1979,Unknown
521949554,1,,Unknown
522805852,2,17.6.1902,Магнитогорск
523072731,2,,Unknown
525818984,1,11.12.1969,Альметьевск
525937346,2,22.2.1968,Санкт-Петербург
526171732,2,6.1.1982,Екатеринбург
526381381,2,6.3.1990,Unknown
526492420,2,5.4.1985,Unknown
526500437,2,10.7.1988,Unknown
526554835,1,19.4.1988,Unknown
526654163,1,2.3.1987,Екатеринбург
526718787,1,7.7.1990,Unknown
527006747,1,6.7.1984,Екатеринбург
527360690,1,7.4.1984,Екатеринбург
529023846,2,12.4.2002,Харьков
529282588,1,3.4.1987,Unknown
530225718,2,,Unknown
530552711,2,25.10.1984,Уренгой
530969795,1,9.3.1964,Москва
532535767,2,23.12.1990,Unknown
532615915,2,16.1.1984,Гомель
533835418,2,12.4.1967,Симферополь
534102989,2,17.7,Москва
535007335,1,,Unknown
540505654,1,12.2,Москва
540843695,1,16.12,Набережные Челны
540936670,2,3.3.1989,Сочи
541072848,1,,Москва
541486981,2,2.2.1952,Макаров
541573531,2,11.2,Unknown
542409541,1,7.3.1988,Самара
543163416,1,29.8.1968,Unknown
543249954,2,5.8.1984,Unknown
543476449,2,,Unknown
544085990,2,13.12.1975,Невинномысск
545413454,1,16.1.1977,Unknown
545613045,2,,Unknown
546069010,1,28.11.1968,Unknown
547535884,1,22.11.1959,Unknown
548005163,1,,Челябинск
548854461,1,,Unknown
549707677,1,24.8.1972,Пермь
550299957,1,1.2.1960,Unknown
550341380,1,12.3.1949,Тихорецк
552053683,1,,Unknown
552086823,1,,Unknown
552684441,1,,Unknown
552809049,1,21.9,Unknown
553288680,2,1.12.2000,Unknown
553321049,1,3.6.1968,Unknown
553966321,1,30.11,Асбест
555753681,1,27.1.1991,Екатеринбург
555756598,1,8.10,Wiesbaden
556042712,2,1.2.2005,Unknown
556252752,2,,Вольск
557782654,1,18.5.1967,Unknown
559307836,1,22.1,Москва
559855309,1,7.10.1992,Heilbronn
563085291,1,,Los Angeles
563669946,1,30.10.1965,Unknown
563904959,1,,Unknown
563906061,1,,Unknown
564017114,1,20.8.2002,Зеленогорск
564022712,1,3.4,Гродно
564184538,1,21.8.1955,Махачкала
564525209,2,22.1.1964,Пенза
565783137,2,16.1.1969,Unknown
566197305,1,30.8,Barcelona
566897056,1,13.5.1990,Москва
567029253,1,5.1.1983,Москва
567051423,1,15.5.1983,Москва
567052335,1,1.5.1975,Москва
567362230,1,21.2.1968,Unknown
567516718,2,,Москва
567574730,1,,Карабаш
567706896,1,21.7.1961,Кировск
568115850,2,1.2,Unknown
569102955,1,2.2.1980,Москва
569105113,1,23.6.1987,Москва
571381190,1,,Unknown
572542905,1,10.6,Москва
572991256,1,20.2.1960,Unknown
573190366,1,4.6.1970,Unknown
574367082,1,2.3.1960,Элиста
574384534,1,12.3.1948,Санкт-Петербург
574387082,2,30.8,Могилёв
576410010,2,13.1.1993,Unknown
577136133,1,,Москва
577360803,1,11.4.1973,Симферополь
577933605,2,,Unknown
578215981,1,,Unknown
578652509,1,28.9.1975,Unknown
578798739,2,8.11.1976,Омск
579205353,1,11.1.2000,Unknown
579387894,2,1.1.1987,Магадан
579542375,1,29.9.2005,Unknown
580978831,1,6.11.1990,Москва
581767904,1,,Москва
583107769,2,7.7.1987,Unknown
583492263,1,27.9,Unknown
587044807,2,2.10.1963,Калининград
588103983,1,,Тель-Авив
588249709,2,29.5.1964,Unknown
590064508,2,,Солнечногорск
590215477,1,8.5,Unknown
590288472,1,3.10.1981,Unknown
590918326,1,3.11.1973,Unknown
590951999,1,,Unknown
591024469,1,23.7.1983,Промышленная 
592761417,1,16.7.1989,Unknown
592810622,2,27.3.1975,Unknown
593015494,1,31.10.1953,Unknown
593458419,1,16.8,Чайковский
593863490,1,1.4.1958,Коломна
594256698,1,14.5.1974,Unknown
596592696,2,28.6.1987,Орёл
597810432,1,,Unknown
598983519,1,2.1.1968,Unknown
599642441,2,11.6.2003,Unknown
600019238,1,1.1.1976,Москва
602626423,1,1.4.1989,Луганск
603380579,1,,Unknown
605076686,1,23.2,Unknown
605754272,1,,Unknown
607480900,2,5.6,Москва
608775315,2,1.4.1986,Unknown
609552525,1,28.7.1950,Unknown
609894094,1,17.4.1963,Athens
611340486,1,,Омск
611814319,1,30.9.1975,Unknown
612549450,1,29.8.2006,Unknown
612798386,2,22.7.1993,Москва
613286383,1,1.2,Псков
613772665,1,22.5.2003,Unknown
613783895,1,,Unknown
614005411,1,20.7.1980,Unknown
615268279,2,17.12.1975,Unknown
615633976,1,8.8.1950,Unknown
616744431,1,,Unknown
616968173,1,23.2.1998,Unknown
616978215,2,,Волгоград
617127454,2,,Unknown
617566198,1,3.1,Sevilla
619730977,2,8.11.2005,Астрахань
619816183,2,27.2,Екатеринбург
620082714,1,15.9.1975,Unknown
620175145,2,,Волжск
620526583,1,8.1.1998,Unknown
620922729,1,,Unknown
621041788,1,,Unknown
621153355,2,13.8.2000,Unknown
621356187,2,5.9.2005,Unknown
621535064,1,15.1.1999,Unknown
621591851,1,,Туймазы
624451189,1,30.1.1959,Unknown
625062222,1,25.5.2006,Unknown
625146065,1,,Солигорск
625288768,1,7.1.1956,Красноярск
625579778,2,24.2.1971,Unknown
625647046,1,18.7.1997,Unknown
625757112,1,14.6.1993,Речица
629608740,1,1.4.2010,Unknown
630762880,1,25.7.1975,Самара
631153402,2,11.12.2006,Unknown
632166262,1,19.4.1956,Unknown
632202405,1,12.3.1966,Каменск
633162868,1,11.1.1966,Unknown
633489738,1,20.12.1970,Краснодар
633826855,2,8.5.1965,Unknown
634172795,1,22.3.1961,Ува
634411474,2,6.6.1947,Архангельск
636887153,1,,Минеральные Воды
637027025,1,28.6.1951,Unknown
639338071,1,6.5.1983,Москва
639653572,1,25.5.1958,Unknown
641167955,1,9.5.1982,Unknown
641780930,1,29.12.1991,Москва
642625168,2,11.10.2001,Unknown
642999918,2,2.11.1972,Unknown
643203982,1,28.10.1992,Unknown
645447693,2,,Unknown
646496416,2,,Unknown
646650841,2,15.2.1972,Unknown
646802323,1,10.10.1984,Unknown
646818050,1,11.8.1949,Unknown
648697894,1,,Учалы
648883763,1,12.5.1964,Unknown
649841040,2,1.2.1983,Екатеринбург
650113329,2,,Новосибирск
652085693,2,26.3.1990,Орёл
653262654,1,17.2.1984,Unknown
655866064,1,24.9.1975,Москва
658831293,1,15.4.1982,Unknown
659192459,1,19.12.1967,Краснодар
661132974,2,,Unknown
661304605,1,,Екатеринбург
662509371,1,,Unknown
663305509,2,3.8.1975,Арсеньев
664264404,1,12.3.2004,Unknown
667283213,2,16.8.1968,Москва
669820931,1,22.5.1982,Unknown
672567530,1,,Челябинск
674506971,1,24.4.1992,Апрелевка
676395190,1,5.9.1957,Unknown
676596125,2,8.8.1902,Рязань
676726736,2,18.6,Unknown
678771478,1,30.6.1966,Unknown
679623579,1,,Тюмень
680921448,1,26.8.1959,Unknown
681318769,2,16.1.1969,Москва
683550012,1,13.10.1970,Unknown
685578261,2,11.6.1961,Белгород
687329480,1,,Unknown
688886036,1,5.4.1966,Хабаровск
689462610,1,15.8.1968,Краснодар
691461971,2,,Домодедово
693013142,1,9.3.1977,Санкт-Петербург
696658672,2,20.1.1946,Москва
696777997,1,,Северск
696877392,2,16.4.1966,Unknown
697851263,1,22.11.1985,Łódź
698127526,2,,Новосибирск
699905520,1,5.10.1978,Unknown
706072749,1,24.8.1969,Unknown
706566870,1,15.2.1989,Unknown
708874619,1,10.11.2007,Unknown
709269287,2,4.7.1974,Unknown
709462382,1,8.3.2008,Unknown
710082219,1,19.2.1980,Unknown
710097107,2,,Санкт-Петербург
710785103,1,5.4.1963,Кемерово
710786360,1,17.3.1989,Электросталь
710839359,2,24.1.1973,Москва
710969480,1,5.11.1964,Менделеевск
711023320,2,23.11.1991,Unknown
711227003,1,10.2.1984,Unknown
711661822,1,21.11.1976,Unknown
712536093,1,1.6.1978,Unknown
714198812,1,5.12,Unknown
714575854,1,,Unknown
714975932,1,,Кинешма
715167213,2,12.10.1975,Unknown
715200544,1,,Unknown
715935342,1,7.10,Unknown
720547801,1,15.5.1964,Unknown
720595601,1,25.2.2008,Unknown
721962147,2,12.9.1957,Красноярск
722395753,2,,Unknown
722651418,1,9.2.1968,Unknown
728427563,1,11.10.1973,Unknown
728648180,1,19.11.1984,Екатеринбург
728699839,1,21.7.1986,Unknown
729202185,1,,Санкт-Петербург
729539653,1,10.1.2003,Unknown
730280696,1,7.8.1972,Unknown
732905745,1,3.3.1966,Unknown
733404316,1,3.6,Хабаровск
733680693,1,3.3.1999,Казань
734328646,2,25.1.1998,Unknown
734646869,1,13.7.1969,Санкт-Петербург
735962467,1,,Балашиха
737161667,1,22.6.1979,Москва
737224137,1,28.5.1981,Unknown
739879105,1,,Unknown
741386990,1,13.7.1999,Unknown
741439769,2,25.4.1985,Unknown
741646405,1,8.6.1977,Unknown
743511524,2,29.7.1991,Unknown
747585994,1,14.8.1949,Unknown
749178982,1,1.5.1955,Unknown
749538481,2,13.11.1991,Unknown
749781811,1,10.8.1950,Unknown
750101224,2,29.5.1972,Unknown
750146339,1,9.9.1964,Unknown
750206109,1,24.1.1959,Unknown
750895811,2,15.8.1981,Unknown
751144072,1,6.12.1976,Комсомольск-на-Амуре
751602773,1,28.5.1958,Красноярск
754185164,1,,Unknown
754194157,1,27.1.1956,Unknown
754486374,2,2.5.1982,Unknown
754613629,1,25.8.1985,Unknown
755271187,1,11.3.1951,Unknown
757123891,2,12.1.1981,Unknown
757137225,2,1.4.2000,Unknown
759625872,1,,Сорочинск
759912939,2,5.5.1965,Unknown
763190673,2,27.2.1968,Unknown
763912435,1,28.12.1982,Unknown
766977477,1,25.11.2008,Астрахань
767100433,1,25.1.1975,Unknown
770083689,1,4.4.1959,Unknown
770873861,1,10.3.1967,Unknown
772038588,2,31.12.1974,Unknown
776079955,1,,Барнаул
777208883,1,6.10.1975,Unknown
777345406,1,30.9.1944,Unknown
777864596,1,8.5.1983,Unknown
780999129,2,21.4.1972,Unknown
786534129,1,18.2.1967,Unknown
786662592,2,3.3.1975,Unknown
788567811,1,18.2.1952,Unknown
789214660,1,21.7.1977,Unknown
789520307,2,,Unknown
789921640,1,28.2.1968,Unknown
790176329,2,,Unknown
790959046,1,14.12.1968,Unknown
796284440,1,16.1.1976,Костанай
797465619,1,13.9.1967,Unknown
798090330,1,22.9.1969,Unknown
800975484,1,3.1,Зеленоград
801703441,1,1.3.1960,Unknown
802135118,1,2.2.1952,Unknown
803242779,2,,Unknown
803309254,1,29.8.1990,Похвистнево
805212823,2,1.1.1966,Ljubljana
807492759,1,11.6.1981,Барнаул
808850391,1,23.2.1955,Unknown
808903845,1,2.4.1963,Unknown
809609509,2,17.3.1976,Unknown
809813824,2,25.6.1980,Москва
810722448,2,,Unknown
810792419,1,,Unknown
812382997,1,9.10.1965,Unknown
812958698,2,25.8.1990,Ленинск-Кузнецкий
814807009,1,23.12.1968,Unknown
815333619,2,,Unknown
815492192,1,5.1.1964,Москва
815683568,1,,Калининград
818740470,1,1.12.1946,Unknown
818907894,1,10.11.1953,Unknown
819018710,2,,Unknown
821831903,1,18.4.1958,Unknown
821923806,1,11.8.1981,Unknown
824470306,2,13.3.1962,Unknown
824613618,2,6.2.1981,Бахчисарай
824985692,2,1.5.1991,Владивосток
825161127,2,26.5.1997,Москва
826035847,1,21.9.1957,Unknown
826238696,1,13.4.1969,Unknown
826856990,1,5.10,Астрахань
827980042,1,8.2.1985,Набережные Челны
828349458,1,8.12.1982,Москва
828416338,1,29.6.1953,Уфа
828511092,1,15.7.1947,Unknown
828728588,1,13.3.1959,Unknown
829418822,2,,Unknown
829510829,1,,Астрахань
830080206,2,2.11.2009,Unknown
831533502,1,,Екатеринбург
831777471,1,30.9.1976,Unknown
831957521,1,12.11.1995,Unknown
834129952,2,23.11.1985,Unknown
834408749,1,30.7.1973,Unknown
837024199,1,14.2.1966,Unknown
837080453,1,4.3.1969,Unknown
837227752,1,18.6.1966,Краснодар
840253056,2,15.9.1990,Unknown
841635444,1,16.7.1960,Unknown
843947490,1,24.12.1969,Unknown
844613634,1,30.12.1969,Unknown
844651822,1,13.10.1953,Unknown
846281817,1,8.6.1956,Unknown
846949263,2,,Unknown
848199059,1,,Unknown
849769374,1,26.1.1957,Unknown
853771348,2,28.10.1974,Unknown
